Unnamed: 0,Nairoviridae,Poxviridae,Rhabdoviridae,Pneumoviridae,Togaviridae,Nodaviridae,Reoviridae,Hepeviridae,Orthomyxoviridae,Anelloviridae,Hepadnaviridae,Adenoviridae,Polyomaviridae,Matonaviridae,Bornaviridae,Picobirnaviridae,Papillomaviridae,Peribunyaviridae,Astroviridae,Hantaviridae,Arteriviridae,Arenaviridae,Flaviviridae,Filoviridae,Herpesviridae,Paramyxoviridae,Birnaviridae,Parvoviridae,Phenuiviridae,Tobaniviridae,Picornaviridae,Coronaviridae,Retroviridae,Caliciviridae,Kolmioviridae
Q8NHP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2014388489208632,0.0,0.0,0.0583333333333332,0.0
Q8NI35,0.0,0.2295081967213115,0.0,0.0,0.0925110132158588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000003,0.0139720558882235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2098287825088599,0.0311169001827012,0.0,0.0,0.0,0.0,0.0,0.1922246668603922,0.0,0.0078563411896745,0.0,0.0
Q8TEJ3,0.0,0.0,0.0,0.0,0.9285714285714284,0.0,0.0179028132992327,0.1854304635761588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1053159478435305,0.0,0.0,0.0,0.1296296296296296,0.07,0.0,0.0,0.0256128796194657,0.0289256198347107,0.0,0.0,0.0,0.0,0.0201729106628242,0.0,0.0,0.0,0.0
Q8TEW0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037940379403794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007909604519774,0.0,0.0
Q8TEW6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1014492753623188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6153846153846154,0.0,0.0,0.0,0.0,0.0
Q8TEW8,0.0,0.0,0.0077177508269018,0.0,0.0547945205479452,0.0,0.0509708737864077,0.0,0.0646787064258714,0.0,0.0,0.0163934426229508,0.0,0.0,0.0,0.0,0.0275049115913556,0.1842105263157894,0.0,0.0,0.0,0.0,0.0150537634408602,0.0,0.0305010893246187,0.0,0.0,0.0,0.0,0.0,1.3706293706293706,0.1213872832369941,0.0,0.269230769230769,0.0
Q8TEX9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366492146596855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8TF72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6679920477137171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WU20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0687960687960688,0.0,0.0129821958456973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WUM4,0.0,0.0,0.0,0.0,0.0428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6896551724137931,0.0,0.070210631895687,0.0,0.0457516339869281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WV41,0.0,0.0,0.0,0.0,0.0,0.0,0.6579634464751956,0.0,0.0,0.0,0.0,0.0703517587939696,0.0,0.0,0.0,0.0,0.0141557128412537,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0411009174311924,0.0294117647058823,0.0,0.0,0.0,0.0,0.0306122448979591,0.0105580693815987,0.0229759299781181,0.0303030303030303,0.0
Q92499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213740458015266,0.110759493670886,0.0,0.0,0.0
Q92783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0136986301369864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q92793,0.0,0.0,0.0082742316784869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0788288288288285,0.0,0.0,0.0,0.0,0.0,0.044374009508716,0.1979638009049769,0.0,0.0
Q92796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6746987951807226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q92870,0.0,0.0,0.0,0.0,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q93009,0.0,0.1035940803382662,0.196524064171123,0.0385674931129476,0.1845454545454545,0.0,0.1818181818181818,0.0091984231274638,0.9474747474747474,0.0,0.3169556840077072,0.0964566929133858,0.0,0.0,0.0,0.0,0.2047293092719352,0.0421052631578946,0.036697247706422,0.0,0.0,0.0,0.079696394686907,0.1237942122186494,0.3559676936883038,1.9515539305301648,0.0106382978723404,0.0412371134020618,0.0103703703703703,0.0,2.308282208588957,0.3114754098360654,0.0137075718015665,1.4346289752650172,0.0
Q96BD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258620689655172,0.011744966442953,0.0025974025974025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96BP3,0.0,0.3103448275862067,0.2562761506276146,0.0,0.0,0.0,0.1062906724511926,0.0,0.0,0.0,0.0,0.926470588235294,0.0,0.0,0.0,0.0,0.0393626991565135,0.0,0.0,0.0,0.0,0.0823529411764704,0.0,0.4176136363636362,0.6468069925080268,0.0,0.0,0.0,0.0,0.0,0.1465968586387434,0.0283400809716599,0.0705645161290322,0.0453074433656956,0.0
Q96CW1,0.0,0.0,0.0,1.176470588235294,0.0,0.0,0.3908629441624364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.805825242718446,0.0,0.1538461538461538,0.0,0.0718685831622176,0.0,0.0,0.1029411764705882,0.0,0.0100430416068866,0.0415430267062314,0.0,0.0578512396694214,0.0
Q96D71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.266666666666667,0.0,0.0,0.0236753100338217,0.0,0.0
Q96I25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1689008042895441,0.0,0.0,0.0,0.0,0.0072614107883817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155555555555553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078740157480314,0.611650485436893,0.0
Q96J02,0.0,0.8072918641978233,6.17954984272109,0.0,0.0,0.0,2.596001043818385,0.0601294926976418,0.0,0.0,0.0,3.6154180285148487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5940099116569703,0.0,3.4969516990027754,2.645496406738435,0.2738786519821224,0.0,1.9395919726025839,0.0,0.0,0.0,0.0821382007822685,0.5573195439811456,0.4684389658119518,0.0
Q96L92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1154639175257732,0.0,0.0,0.0,0.0,0.5753424657534246,0.0,0.0,0.0103473762010347,0.0,3.230769230769231,0.0,0.0,0.0,0.0,0.0326086956521739,0.0,0.0,0.0
Q96LT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007063572149344,0.0,0.0,0.0,0.0,0.0,0.0,0.0111464968152866,0.0205353868720205,0.0,0.0,0.0,0.0,0.0,0.2136627906976743,0.6315789473684208,0.0152838427947598,0.0,0.0
Q96PU5,0.0,0.217462854679115,3.7426658019945127,0.0,0.0,0.0,2.2405089962752336,0.0,0.0,0.0,0.0,2.242406943167187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3027387473207904,0.0,3.391329371600068,1.9740401968307537,0.2905252248187374,0.0,0.0,0.0,0.0,0.0279018965346042,0.2917381714714457,0.3471558211455792,0.2385539402657598,0.0
Q96PY6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4242424242424242,0.0
Q96QZ7,0.0,0.44150326797385586,2.00624270578274,0.0,0.0,0.0,1.0295947807553343,0.0,0.0,0.0,0.0,1.9421922067826252,0.0419161676646706,0.4341085271317828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.1962616822429906,1.7174303259329238,1.0832138273221164,0.0528264556246464,0.0,0.0,0.0,0.0,0.0177215189873417,0.0,0.21110415461405202,0.0835820895522388,0.0
Q96RN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286885245901639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96RT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6640316205533592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96RU3,0.0,0.1717791411042944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070921985815602,0.0,0.0,0.0,0.0,0.0,0.0,0.2019230769230765,0.2313624678663234,0.0,0.0,0.7118644067796606,0.0,0.0,0.0204678362573099,0.010590015128593,0.0307017543859649,0.0,0.0
Q96ST3,0.0,0.0,0.0,0.0614035087719298,0.2295081967213114,0.0,0.0,0.0,0.103901611535199,0.0,0.0,0.0173267326732673,0.0,0.0,0.0,0.0,0.0140703517587939,0.0,0.0,0.0,0.0,0.0,0.0158371040723981,0.0,0.0205053094104723,0.8713692946058088,0.0,0.0,0.0,0.0,0.0,0.052316890881913,0.0,0.0,0.0
Q96T58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0654205607476635,0.0172413793103448,0.0,0.0,0.0,0.0,0.0280842527582748,0.0,0.0457516339869281,0.0,0.0,0.0,0.0157657657657657,0.0,0.0256128796194657,0.506198347107438,0.0,0.0,0.0,0.0,0.0,1.0953800298062597,0.0,0.0,0.0
Q99704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1543962978544382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q99816,0.0,0.0,0.1132457027300302,0.0,0.0,0.0,0.340080971659919,2.811023622047244,0.0,0.0,0.0,0.0550098231827112,0.0,0.0,0.0,0.0,0.0381818181818181,0.0,0.0,0.0,0.0,0.2413793103448276,0.0,0.0379918588873812,0.0987306064880112,0.0,0.0,0.0,0.0,0.1249999999999998,0.0439146800501882,0.0,2.8204878048780486,0.0204678362573099,0.0
Q9BTA9,0.0,0.6461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1209213051823416,0.0,0.0,0.0141987829614604,0.0,0.0,0.0,0.0,0.2359550561797752,0.0,0.2022471910112357,0.0154298310066126,0.0,0.0,0.0,0.0,0.0,0.0,0.0212121212121212,0.0076838638858397,0.0614035087719298,0.0
Q9BXW4,0.0,0.0377358490566037,0.0608034744842562,0.0,0.0266666666666666,0.0,0.1150234741784037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075268817204301,1.9467054263565893,0.0,0.4468085106382977,0.0,0.0,0.0,0.0,0.0,0.0151734104046242,0.0,0.0,0.0,0.0,0.0,0.0,0.0198300283286119,0.0,0.0255474452554744,0.2204724409448816
Q9BYB0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6068965517241383,0.0,0.0,0.0,0.0,0.0,0.0278884462151394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9BYG4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5961995249406176,0.0,0.0,0.0,0.0,0.0,0.0424242424242424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9BYW2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1085271317829456,0.0,0.0,0.0,0.0,0.0858895705521472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464259395725864,0.0,0.0,0.0,0.0,0.0,0.0414814814814812,0.0,0.0155038759689922,0.3818181818181816,0.0
Q9BZB8,0.0,0.0,0.0806451612903224,0.0,0.0,0.0,0.0750670241286862,0.0,0.0,0.0,0.0,0.036082474226804,0.0,0.0,0.0,0.0,0.0071501532175689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206261510128912,0.0,0.0,0.0,0.0,0.0,0.0,0.5359877488514545,0.0154867256637168,0.0,0.0
Q9GZQ8,0.0,0.0346534653465346,0.0146750524109014,0.0,0.025089605734767,0.0,0.0610021786492374,0.0,0.0,0.0,0.0282258064516129,0.0,0.0,0.0,0.2222222222222222,0.0555555555555555,2.162441314553991,0.0,0.3800904977375564,0.0,0.0,0.0,0.0,0.0,0.0374866119243127,0.0,0.0,0.0,0.0,0.0,0.0091863517060367,0.0663058186738836,0.0,0.0456026058631921,1.05
Q9GZV5,0.0,0.0,1.2741061755146263,0.0,0.0,0.0,0.8014018691588782,0.0,0.0,0.0,0.0,0.6636568848758465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1021897810218978,0.0,0.8032786885245897,0.3714801444043319,0.0537428023032628,0.0,0.0,0.0,0.0,0.0,0.0,0.0875912408759124,0.0,0.0
Q9H0M0,0.0,0.0,0.913794558110103,0.0,0.0,0.0,1.2267525390141194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2234042553191487,0.0,0.8143886394486786,0.0,0.059723485537565804,0.0,0.0,0.0,0.0,0.0101744186046511,0.0947368421052631,0.0,0.0600858369098712,0.0
Q9H0R8,0.0,0.0,0.0529157667386609,0.0,0.0396226415094339,0.0,0.0812064965197215,0.0,0.0554166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.377049180327869,0.0,0.5803108808290156,0.0,0.0472972972972973,0.0,0.0144628099173553,0.0,0.0176703930760908,0.0,0.0,0.0,0.0,0.0,0.0572207084468664,0.0196905766526018,0.0,0.0,0.0
Q9H190,0.0,0.0903225806451612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553359683794466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345394736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0314371257485029,0.0,0.0,0.0,0.0
Q9H1Y0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085574572127139,0.0,0.0155670867309117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H3P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366492146596855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H492,0.0,0.0323325635103926,0.0427263479145473,0.0,0.0477001703577512,0.0,0.0573770491803278,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1806451612903226,0.0451612903225806,2.4186471663619744,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0643109540636042,0.0,0.0,0.0,0.0,0.0,0.0088495575221238,0.1002604166666666,0.0,0.0416666666666666,0.8888888888888888
Q9H4B6,0.0,0.0,0.159090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.007063572149344,0.0,0.0,0.0,0.0,0.0,0.0,0.3901273885350315,0.1668500183351665,0.0292887029288702,0.0,0.0,0.2372881355932202,0.0,0.0,0.0105263157894736,0.0229257641921397,0.0,0.0
Q9H5P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6640316205533592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H6T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026002971768202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H7B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366492146596855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H8S9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0169491525423728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026002971768202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H9E1,0.0,0.0,0.0,0.0,0.0608695652173912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210843373493974,0.2184087363494539,0.0,0.0,0.0
Q9HAU4,0.0,0.0,0.2940490081680276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4165289256198348,0.0,0.0307692307692306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9HD26,0.0,0.0,0.0,0.0,0.0,0.0,0.038781163434903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253623188405797,0.0,0.0155382907880133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NSB8,0.0,0.336,0.5448648648648647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4719101123595504,0.0,0.0,0.0,0.0,0.0135135135135135,0.0,0.0,0.0,0.0,0.0,0.0,0.3120356612184246,0.3636363636363636,0.0,0.0,0.0,0.0,0.0673076923076923,0.0,0.0098591549295774,0.3933402705515088,0.0,0.0
Q9NSC5,0.0,0.0,0.0080091533180778,0.0,0.0,0.0,0.0,0.0,0.0,0.2058823529411763,0.0,0.0177664974619289,0.0,0.0,0.0,0.0,0.0213197969543147,0.0,0.0,0.0,0.0,0.0,0.0,0.0562700964630225,0.0128629180448364,0.0,0.0,0.0,0.0,0.7924528301886792,0.0102639296187683,0.0106221547799696,0.3384615384615384,0.0,0.0
Q9NYB9,0.0744680851063829,0.0,0.0,0.0,0.1115537848605577,0.0,0.0,0.1717791411042944,0.0,0.0,0.0,0.0837320574162674,0.0,0.0,0.0,0.0,0.0346878097125867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3697632058287795,0.0564516129032258,0.0,0.8641975308641975,0.0,0.0,0.0,0.0102489019033674,0.0299785867237686,0.0,0.0
Q9NZ52,0.0,0.0,0.0484449594438006,0.0,0.0,0.0,0.0380434782608694,0.0,0.0,0.0,0.0,0.0,0.8749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7071363135172501,0.1374795417348608,0.0257391596693336,0.0303687635574837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NZC7,0.0,0.6787158005741402,0.5202702702702702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140474688534931,0.1917808219178082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7264150943396226,0.1948473153226348,0.0288065843621398,0.0,0.0,0.0,0.0,0.0,0.0104011887072808,0.0,0.0,0.0
Q9NZJ4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060344827586206,0.0,0.0,0.0,0.0,0.8664047151277015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053680981595092,0.033280507131537,0.0,0.2110552763819094,0.0
Q9NZN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554455445544554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9P0L0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366492146596855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
